4311750	/m/0bwgst	Duplicate	1998-05-08		155	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/01chg"": ""Bollywood"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"	Bablu Chaudhary  is an aspiring cook in search of a job. He applies for an open position at a hotel, where he meets Sonia Kapoor , who is the Banquet Manager. They are soon attracted to each other and Bablu falls in love with her. However, one day, the police arrive at his doorstep, arresting him thinking he is Manu Dada . When Manu learns of his duplicate, he decides to switch roles with him and kill him in order to start afresh. However, when Manu kidnaps Bablu's mother , Bablu accepts the identity of Manu in order to rescue both his mother and Sonia, who has gotten involved, too. With the help of police and Manu's girlfriend Lily , the cook is able to rescue his dear ones and all ends well.
4313403	/m/0bwkvh	Swing Shift Cinderella	1945			{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	Bablu Chaudhary  is an aspiring cook in search of a job. He applies for an open position at a hotel, where he meets Sonia Kapoor , who is the Banquet Manager. They are soon attracted to each other and Bablu falls in love with her. However, one day, the police arrive at his doorstep, arresting him thinking he is Manu Dada . When Manu learns of his duplicate, he decides to switch roles with him and kill him in order to start afresh. However, when Manu kidnaps Bablu's mother , Bablu accepts the identity of Manu in order to rescue both his mother and Sonia, who has gotten involved, too. With the help of police and Manu's girlfriend Lily , the cook is able to rescue his dear ones and all ends well.
4313900	/m/0bwldm	Nu tuong cuop	2004			{}	"{""/m/01crd5"": ""Vietnam""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"	Bablu Chaudhary  is an aspiring cook in search of a job. He applies for an open position at a hotel, where he meets Sonia Kapoor , who is the Banquet Manager. They are soon attracted to each other and Bablu falls in love with her. However, one day, the police arrive at his doorstep, arresting him thinking he is Manu Dada . When Manu learns of his duplicate, he decides to switch roles with him and kill him in order to start afresh. However, when Manu kidnaps Bablu's mother , Bablu accepts the identity of Manu in order to rescue both his mother and Sonia, who has gotten involved, too. With the help of police and Manu's girlfriend Lily , the cook is able to rescue his dear ones and all ends well.
4314167	/m/0bwlrp	Jumping Ship	2001-08-17		90	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}"	"{""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}"	Although Michael has matured well since the first film, he still feels that by birthright he deserves to start at the top of his father's law firm, whereas his father tells him that he will start him as a job clerking in order to learn the profession from the bottom up. Michael takes a summer vacation with Tommy to Australia. Michael has big plans to show his cousin Tommy a good time aboard a luxury yacht, until he discovers that the yacht he chartered is actually an old, rusty fishing boat. But when modern-day pirates  chase the fishing boat, the boys are forced to jump ship, leaving them stranded on a desert island with the boat's captain, Jake Hunter, who scuttled the fishing boat to lose the pirates, and later admits he hated being a fishing boat captain and only stuck with it because his dad loved it. In the end they escape in the pirates boat and leave them stranded on the island. As they escape they call the Australian Coast Guard for help. The pirates are arrested and their speedboat is seized. During a lunch the boys have with Michael's father and Tommy's mom, Michael arrives and tells Jake and Tommy that Frakes's boat is now theirs and that they are going to start their own charter business owned by all 3 of them. Michael also tells his father that he will return home to take the job offer in his law firm.
4316412	/m/0bwp_w	Final Analysis	1992-02-07	28590665	124	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}"	Although Michael has matured well since the first film, he still feels that by birthright he deserves to start at the top of his father's law firm, whereas his father tells him that he will start him as a job clerking in order to learn the profession from the bottom up. Michael takes a summer vacation with Tommy to Australia. Michael has big plans to show his cousin Tommy a good time aboard a luxury yacht, until he discovers that the yacht he chartered is actually an old, rusty fishing boat. But when modern-day pirates  chase the fishing boat, the boys are forced to jump ship, leaving them stranded on a desert island with the boat's captain, Jake Hunter, who scuttled the fishing boat to lose the pirates, and later admits he hated being a fishing boat captain and only stuck with it because his dad loved it. In the end they escape in the pirates boat and leave them stranded on the island. As they escape they call the Australian Coast Guard for help. The pirates are arrested and their speedboat is seized. During a lunch the boys have with Michael's father and Tommy's mom, Michael arrives and tells Jake and Tommy that Frakes's boat is now theirs and that they are going to start their own charter business owned by all 3 of them. Michael also tells his father that he will return home to take the job offer in his law firm.
4316469	/m/0bwq30	Smiley	1956		97	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0chghy"": ""Australia""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	Smiley is a mischievous boy who lives in the small country town of Murrumbilla. His father is an alcoholic drover and he is always getting into trouble with his best friend Joey. He decides to save up enough money to buy a bicycle. Smiley takes on various odd jobs but keeps getting involved in pranks. He unwittingly helps the local publican, Jim Rankin, sell opium to aborigines who live in a camp near the town. Smiley's father steals his savings to pay gambling debts. Smiley accidentally knocks him out and runs away to the bush, where he is bitten by a snake. His life is saved by the swagman, Bill McVitty. Rankin is arrested and the townspeople chip in to buy Smiley a bike.{{cite news}}
4316523	/m/0bwq56	The Three Musketeers	1973		105	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}"	The young d'Artagnan arrives in Paris with dreams of becoming a king's musketeer. Quite unused to the city life, he makes a number of silly faux-pas. He comes into conflict with three musketeers, Athos, Porthos, and Aramis, each of whom challenges him to a duel for some insult or embarrassment. Later, D'Artagnan helps them to defend themselves from Cardinal Richelieu's guards headed by Jussac, who arrive during the duel. He is invited to join them in their efforts to oppose the Cardinal, who wishes to increase his already considerable power over the king. D'Artagnan also begins an affair with his landlord's wife, Constance Bonancieux, who is the Queen's dressmaker. Meanwhile the Duke of Buckingham, former lover of the Queen, turns up and asks for something in remembrance of her; she gives him her diamond necklace. The Cardinal learns of the incident and suggests to the none-too-bright King to throw a ball in his wife's honor, and request she wear the diamonds he gave her. The Cardinal also sends Milady de Winter to England to steal the necklace. She seduces the Duke and steals two of the necklace's diamonds. Meanwhile, the Queen has confided her troubles in Constance, who asks d'Artagnan to ride to England and get back the diamonds. D'Artagnan and the three musketeers set out, but encounter the Cardinal's men on the way. Only d'Artagnan and his man make it through to Buckingham, where they discover the loss of two of the diamond studs. The Duke replaces the two studs and d'Artagnan races back to Paris to deliver the necklace and save the Queen from embarrassment. He encounters Porthos, Athos, and Aramis on his way; they are wounded but not dead as d'Artagnan had feared. The film ends with d'Artagnan being made a musketeer for his services to the crown.
4316737	/m/0bwqd_	Winner	2003		145	"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	The young d'Artagnan arrives in Paris with dreams of becoming a king's musketeer. Quite unused to the city life, he makes a number of silly faux-pas. He comes into conflict with three musketeers, Athos, Porthos, and Aramis, each of whom challenges him to a duel for some insult or embarrassment. Later, D'Artagnan helps them to defend themselves from Cardinal Richelieu's guards headed by Jussac, who arrive during the duel. He is invited to join them in their efforts to oppose the Cardinal, who wishes to increase his already considerable power over the king. D'Artagnan also begins an affair with his landlord's wife, Constance Bonancieux, who is the Queen's dressmaker. Meanwhile the Duke of Buckingham, former lover of the Queen, turns up and asks for something in remembrance of her; she gives him her diamond necklace. The Cardinal learns of the incident and suggests to the none-too-bright King to throw a ball in his wife's honor, and request she wear the diamonds he gave her. The Cardinal also sends Milady de Winter to England to steal the necklace. She seduces the Duke and steals two of the necklace's diamonds. Meanwhile, the Queen has confided her troubles in Constance, who asks d'Artagnan to ride to England and get back the diamonds. D'Artagnan and the three musketeers set out, but encounter the Cardinal's men on the way. Only d'Artagnan and his man make it through to Buckingham, where they discover the loss of two of the diamond studs. The Duke replaces the two studs and d'Artagnan races back to Paris to deliver the necklace and save the Queen from embarrassment. He encounters Porthos, Athos, and Aramis on his way; they are wounded but not dead as d'Artagnan had feared. The film ends with d'Artagnan being made a musketeer for his services to the crown.
4317070	/m/0bwq_v	The Kill-Off	1990-10-19		110	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03j0dp"": ""Neo-noir""}"	The film is set in a small coastal community in New Jersey where the only action in town is a nightclub called The Pavilion. The owner, Pete , can barely make the payroll so in an effort to bring in more business, he hires a sultry stripper named Danny Lee . Danny Lee's act soon turns the head of Ralph, which is not good news for his bed-ridden wife Luanne . Luanne's nasty talent is her gift for gossip, and when she begins to suspect that Ralph has adultery on his mind, she starts spreading more ugly rumors that have just enough basis in fact to stick. Soon things spin out of control and a wave of violence begins.
4317405	/m/0bwrjx	Truth or Consequences, N.M.	1997-05-02	122046	107	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"	Raymond Lembecke  is a con just out of prison after serving time for selling drugs for his mob boss Tony Vago .  Lembecke thinks Vago owes him big time so, when his former boss gets him a measly job in a warehouse, he decides on revenge and plans to steal a million dollars worth of drugs from him. Lembecke plans the heist with Marcus Weans  and the disturbed trigger-happy Curtis Freley . They kill an undercover DEA agent  during the heist. They decide to skip town and head to Las Vegas to sell the stolen goods; later they hope to make it to Mexico. As they head out of the city they kidnap a couple who own a recreational vehicle. But soon, hostage Gordon Jacobson  falls under the spell of the Stockholm Syndrome and begins to emulate his kidnappers and wants to stay involved in their hunt. In addition to fleeing the police, the group must avoid an assassin named Sir  who has been dispatched by the mafia.
4317586	/m/0bwrw4	Muthu	1995-10-23		140	"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood"", ""/m/0220p9g"": ""Musical comedy""}"	A lavish Zamindar  lived with his sister-in-law and cousin Rajasekhar , helping people incessantly. His sister-in-law has a son, to whom the Zamindar bequeaths a major portion of his property. At this juncture, a new baby is born to the Zamindar. His wife dies soon after. Brother Rajasekhar cheats the Zamindar as he fears that his son's property might be taken back and given to the Zamindar's own son. When the cheating comes to light, the Zamindar hands over all his property and his baby to his sister-in-law and brother and goes to the Himalayas, making his sister-in-law promise him that the baby should be brought up as a servant, not as a Zamindar. This baby is named Muthu . According to the promise tendered to the Zamindar, the son of the Zamindar's sister-in-law - Ejama becomes a Zamindar and Muthu works as his servant. A huge fan of drama, Ejama regularly takes Muthu along with him wherever he goes. One day Ejama falls in love with a drama actress Ranganayaki . But Ranganayaki's heart lies with Muthu. Ranganayaki shows love and passion to Muthu. Amidst all this, Ejama's Uncle , tries to capture all the property by killing everyone. But Muthu saves all and it is finally revealed that Muthu is the real Zamindar.
4318078	/m/0bwst5	Invisible Waves	2006-03-02		115	"{""/m/02hwhyv"": ""Korean Language"", ""/m/0c_v2"": ""Thai Language"", ""/m/012w70"": ""Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/0459q4"": ""Standard Cantonese""}"	"{""/m/06qd3"": ""South Korea"", ""/m/0d05w3"": ""China"", ""/m/03h64"": ""Hong Kong"", ""/m/03_3d"": ""Japan"", ""/m/07f1x"": ""Thailand"", ""/m/059j2"": ""Netherlands""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}"	Kyoji is a cook living in Macau. He works for a Thai restaurant in Hong Kong and has been having an affair with Seiko, the wife of his boss, Wiwat, who orders Kyoji to poison her. After the deed is done, Kyoji is ordered to leave Hong Kong. He consults with the mysterious Monk, who gives him money and advice to contact Lizard. Kyoji then boards a cruise ship, and is given a small, dreary cabin belowdecks, where nothing seems to work properly. In trying to find his way back topside, he gets lost. Finally, up on deck, he meets Noi. Noi has a baby named Nid, whom Kyoji finds hanging on the deck rail in a harness, where Noi left the child while she was swimming. Eventually, the ship reaches its destination, Phuket, Thailand, where real life-or-death adventures begin for Kyoji as he starts to put the pieces together about what he's done.
4320144	/m/0bwxyd	Leadbelly	1976-05-28		126	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/017fp"": ""Biography"", ""/m/09n5t_"": ""Americana"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/02wtdkf"": ""Musical Drama""}"	"The film concerns Wang's one-armed martial arts master being stalked by an imperial assassin, the master of two fighters  who were killed in the previous film. When the One-Armed Boxer is invited to attend a martial arts tournament, his efforts to lie low are unsuccessful, and the assassin soon tracks him down with the help of his three subordinates competing in the tournament: a Thai boxer, a yoga master, and a kobojutsu user. The title refers to the assassin's weapon, the ""flying guillotine"", which resembles a hat with a bladed rim attached to a long chain. Upon enveloping one's head, the blades cleanly decapitate the victim with a quick pull of the chain."
4320785	/m/0bwz5f	Afghan Massacre - the Convoy of Death	2002-12-18		50	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/0jtdp"": ""Documentary""}"	"The documentary is largely based on the work of award-winning Afghan journalist Najibullah Quraishi. In late 2001, around 8,000 Taliban fighters, including Chechens, Pakistanis and Uzbeks as well as suspected members of al-Qaeda, surrendered to the forces of Northern Alliance General Abdul Rashid Dostum, a U.S. ally in the war in Afghanistan, after the siege of Kunduz. The program recounts that several hundred of the prisoners, among them American John Walker Lindh, were taken to Qala-i-Jangi, a fort near Mazar-i-Sharif, where they staged a bloody uprising which took several days to quell. It shows footage of Walker Lindh being interrogated by CIA man Johnny Micheal Spann, taken just hours before the latter was killed. The programme describes how the remaining 7,500 prisoners were loaded onto sealed containers for transport to Sheberghan prison.<ref nameFinnegan|firstNo Questions Asked: News Coverage Since 9/11|publisherNo major U.S. paper or network mentioned the film or its allegations. In fact, an extensive Lexis/Nexus search found no mention of it anywhere in the U.S. media.|year116–118|url8I8e8zqWKvYC&pgPA117&dqbl&otskAc5Npi8LzSAVZZF169LdLWSQzY&hlVSx8SqbhH-LMjAfXwOyIBw&sabook_result&ct1#v&f978-0-275-99335-1}} The journey was to last several days in some cases; many of the prisoners did not survive it. The film shows an interview with a commander who was one of the chief negotiators of the surrender, saying that several thousand of the soldiers who surrendered are now unaccounted for. He says the prisoners had given themselves up on the understanding that they would be allowed to go home if they gave up their weapons or – in the case of al-Qaeda and foreign fighters – that they would be treated in accordance with UN conventions. Afghan witnesses presented in Afghan Massacre: The Convoy of Death, their faces and voices digitally disguised, recount in sometimes harrowing and graphic detail how most of the prisoners died. The witnesses state the sealed containers held 200 to 300 men each. They say that when the men in the containers began crying out for air and water, air holes were shot into the sides of the containers, killing several of those inside. A truck driver says that half of the people he transported in a container were dead upon arrival. Reports from survivors of the transports speak of bound men, locked up in the containers for several days without food or drink, having resorted to licking the sweat of each other's bodies, even biting into other prisoners' bodies in their desperation to obtain fluids from any source. The documentary quotes the account a former Afghan soldier gave to a Pakistani newspaper, describing what he experienced when the containers were opened: ""I shall never forget the sensation as long as I live. It was the most revolting and powerful stench you can imagine: a mixture of faeces, urine, blood, vomit, and rotting flesh. It was a smell to make you forget all other smells you have experienced in your life."" Another driver states that he was asked to drive his truck, carrying a container with about 300 men, into the desert; he says those who had not died of asphyxiation were shot, in the presence of 30 or 40 U.S. soldiers watching. Several of the interviewed people claim that U.S. personnel were aware of what was happening to the prisoners after their arrival at Sheberghan, and that some played an active role in the torture and murder of prisoners. The film shows Quraishi after his recovery from the beating receiving the Rory Peck Award in London for his camera work in Mazar-i-Sharif. The documentary concludes by saying that several witnesses to the events, including some of those who participated in the programme, had since been killed."
4321709	/m/025t1hk	Rope of Sand	1948		104	"{""/m/0x82"": ""Afrikaans Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/02xh1"": ""Film noir""}"	"The documentary is largely based on the work of award-winning Afghan journalist Najibullah Quraishi. In late 2001, around 8,000 Taliban fighters, including Chechens, Pakistanis and Uzbeks as well as suspected members of al-Qaeda, surrendered to the forces of Northern Alliance General Abdul Rashid Dostum, a U.S. ally in the war in Afghanistan, after the siege of Kunduz. The program recounts that several hundred of the prisoners, among them American John Walker Lindh, were taken to Qala-i-Jangi, a fort near Mazar-i-Sharif, where they staged a bloody uprising which took several days to quell. It shows footage of Walker Lindh being interrogated by CIA man Johnny Micheal Spann, taken just hours before the latter was killed. The programme describes how the remaining 7,500 prisoners were loaded onto sealed containers for transport to Sheberghan prison.<ref nameFinnegan|firstNo Questions Asked: News Coverage Since 9/11|publisherNo major U.S. paper or network mentioned the film or its allegations. In fact, an extensive Lexis/Nexus search found no mention of it anywhere in the U.S. media.|year116–118|url8I8e8zqWKvYC&pgPA117&dqbl&otskAc5Npi8LzSAVZZF169LdLWSQzY&hlVSx8SqbhH-LMjAfXwOyIBw&sabook_result&ct1#v&f978-0-275-99335-1}} The journey was to last several days in some cases; many of the prisoners did not survive it. The film shows an interview with a commander who was one of the chief negotiators of the surrender, saying that several thousand of the soldiers who surrendered are now unaccounted for. He says the prisoners had given themselves up on the understanding that they would be allowed to go home if they gave up their weapons or – in the case of al-Qaeda and foreign fighters – that they would be treated in accordance with UN conventions. Afghan witnesses presented in Afghan Massacre: The Convoy of Death, their faces and voices digitally disguised, recount in sometimes harrowing and graphic detail how most of the prisoners died. The witnesses state the sealed containers held 200 to 300 men each. They say that when the men in the containers began crying out for air and water, air holes were shot into the sides of the containers, killing several of those inside. A truck driver says that half of the people he transported in a container were dead upon arrival. Reports from survivors of the transports speak of bound men, locked up in the containers for several days without food or drink, having resorted to licking the sweat of each other's bodies, even biting into other prisoners' bodies in their desperation to obtain fluids from any source. The documentary quotes the account a former Afghan soldier gave to a Pakistani newspaper, describing what he experienced when the containers were opened: ""I shall never forget the sensation as long as I live. It was the most revolting and powerful stench you can imagine: a mixture of faeces, urine, blood, vomit, and rotting flesh. It was a smell to make you forget all other smells you have experienced in your life."" Another driver states that he was asked to drive his truck, carrying a container with about 300 men, into the desert; he says those who had not died of asphyxiation were shot, in the presence of 30 or 40 U.S. soldiers watching. Several of the interviewed people claim that U.S. personnel were aware of what was happening to the prisoners after their arrival at Sheberghan, and that some played an active role in the torture and murder of prisoners. The film shows Quraishi after his recovery from the beating receiving the Rory Peck Award in London for his camera work in Mazar-i-Sharif. The documentary concludes by saying that several witnesses to the events, including some of those who participated in the programme, had since been killed."
4321732	/m/0bw_mz	Die Abenteuer des Prinzen Achmed	1926		65	"{""/m/04306rv"": ""German Language""}"	"{""/m/084n_"": ""Weimar Republic"", ""/m/0345h"": ""Germany""}"	"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/06qln"": ""Stop motion"", ""/m/0dgvt5"": ""Silhouette animation"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama""}"	"The story is based on elements taken from the collection 1001 Arabian Nights, specifically The Story of Prince Ahmed and the Fairy Paribanou featured in Andrew Lang's The Blue Fairy Book. With the assistance of Aladdin, the Witch of the Fiery Mountain, and a magic horse, the title character reclaims the magic lamp and conquers the African sorcerer. The culminating scene in the film is the battle between ""die Hexe""  and ""der afrikanische Zauberer"" , in which those characters undergo fabulous transformations. All is well in the end: Aladdin marries Dinarsade ; Achmed forces Pari Banu to marry him; the African sorcerer is defeated; and the foursome return to the Caliph's kingdom. Later Pari Banu- a goddess- steals a featherboa from Achmed so she can turn into a bird and fly home."
4321754	/m/0bw_pr	Those Who Make Tomorrow	1946		82	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/03_3d"": ""Japan""}"	"{""/m/0gw5n2f"": ""Japanese Movies""}"	"The story is based on elements taken from the collection 1001 Arabian Nights, specifically The Story of Prince Ahmed and the Fairy Paribanou featured in Andrew Lang's The Blue Fairy Book. With the assistance of Aladdin, the Witch of the Fiery Mountain, and a magic horse, the title character reclaims the magic lamp and conquers the African sorcerer. The culminating scene in the film is the battle between ""die Hexe""  and ""der afrikanische Zauberer"" , in which those characters undergo fabulous transformations. All is well in the end: Aladdin marries Dinarsade ; Achmed forces Pari Banu to marry him; the African sorcerer is defeated; and the foursome return to the Caliph's kingdom. Later Pari Banu- a goddess- steals a featherboa from Achmed so she can turn into a bird and fly home."
4324255	/m/0bx4xs	Dr. Otto and the Riddle of the Gloom Beam	1986-01-01		97	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0bj8m2"": ""Children's"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	"The story is based on elements taken from the collection 1001 Arabian Nights, specifically The Story of Prince Ahmed and the Fairy Paribanou featured in Andrew Lang's The Blue Fairy Book. With the assistance of Aladdin, the Witch of the Fiery Mountain, and a magic horse, the title character reclaims the magic lamp and conquers the African sorcerer. The culminating scene in the film is the battle between ""die Hexe""  and ""der afrikanische Zauberer"" , in which those characters undergo fabulous transformations. All is well in the end: Aladdin marries Dinarsade ; Achmed forces Pari Banu to marry him; the African sorcerer is defeated; and the foursome return to the Caliph's kingdom. Later Pari Banu- a goddess- steals a featherboa from Achmed so she can turn into a bird and fly home."
4325320	/m/0bx7gb	Chaos	2001		106	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"	"Contrary to her husband, Hélène devotes herself to help a French-Algerian prostitute, Malika, who seeks to escape from her abusers. As the film begins, Paul and Hélène, a wealthy Parisian couple, are preparing to go out for the evening. While driving, they see three men chasing a prostitute down the street. She begs them to save her by letting her into the car, but Paul locks the doors and drives away as the three men beat her, leaving her unconscious in the street. He refuses to let Hélène phone an ambulance, afraid of being charged with not helping a person in danger . Hélène cannot forget the incident, and the next day she goes to the hospital, where she finds the prostitute, Noémie, in a coma. Moved, Hélène stops work and leaves her family responsibilities to stay with Noémie throughout her recovery, aiding her as she regains mobility and helping her to communicate since she can't yet speak. When one of the pimps returns to threaten Noémie, Hélène follows him out of the hospital, knocks him unconscious, and leaves him for the police to find. Meanwhile, Paul and Hélène's son Fabrice, a university student, is cheating on his girlfriend with another girl, who is pregnant. When his girlfriend discovers the truth, she destroys his apartment. He moves into Paul's apartment just as Hélène moves out, and the two girls follow him, much to Paul's chagrin. When Hélène returns home for a day, one of Noémie's pimps goes to the hospital with a friend and removes Noémie under the pretense that they are relatives taking her for a walk. Noémie, who still cannot speak, is unable to protest. Hélène meets them on the sidewalk and, realizing that Noémie is not safe at the hospital, ""kidnaps"" her and brings her to Paul's mother's house. Here Noémie recovers her ability to talk, and relates her life story: her name is actually Malika, and she is a French-Algerian immigrant. As Malika recovers, the two plan Malika's freedom and revenge on her abusers. Hélène's life changes forever as the selfishness of her husband and son becomes apparent."
4326067	/m/0bx8l5	Desert Blue	1998-09-12		90	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01j1n2"": ""Coming of age""}"	"Mr. Watkins narrates throughout the cartoon. Dorlock Holmes live on Beeker St. in London. Inside of their apartment, Holmes is busily engaged in ""deduction"" — tax deduction, that is, hoping to write off such costs as ""taxi fares, to and from murders"". Following a knock on the door, a mailman falls into their flat. While Holmes attributes it to curare, a type of poison, the mailman chides him for not fixing the step. The letter identifies that there is a criminal on the loose named The Shropshire Slasher. Holmes and Watkins go to a pub where the Slasher is known to hang out. Holmes' attempts to gather clues land darts in his bill. When the Shropshire Slasher is finally revealed, Holmes repeatedly tries to deal with the man and cajoles and threatens him, but he proves much stronger and always injures Holmes; meanwhile, Watkins speaks reasonably to the suspect and he not only willing divulges his identity but is peacefully persuaded to turn himself in to the police. Just then, a woman arrives selling flowers. Holmes accuses her of selling them without a license and threatens to arrest her. The Shropshire Slasher moans ""Mother!"" Before Holmes has time to consider what has happened, the Shropshire Slasher grabs him by the neck and starts shaking him violently, causing all of Holmes' possessions to fall out of his pockets. The Shropshire Slasher and his mother then leave. Watkins asks a beat-up looking Holmes what school he learned to be a detective. Holmes answers: ""Elementary, my dear Watkins. Elementary""."
4326127	/m/0bx8nm	Beerfest	2006-08-25	20387597	117	"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}"	"{""/m/01z4y"": ""Comedy"", ""/m/01hwc6"": ""Absurdism""}"	"Mr. Watkins narrates throughout the cartoon. Dorlock Holmes live on Beeker St. in London. Inside of their apartment, Holmes is busily engaged in ""deduction"" — tax deduction, that is, hoping to write off such costs as ""taxi fares, to and from murders"". Following a knock on the door, a mailman falls into their flat. While Holmes attributes it to curare, a type of poison, the mailman chides him for not fixing the step. The letter identifies that there is a criminal on the loose named The Shropshire Slasher. Holmes and Watkins go to a pub where the Slasher is known to hang out. Holmes' attempts to gather clues land darts in his bill. When the Shropshire Slasher is finally revealed, Holmes repeatedly tries to deal with the man and cajoles and threatens him, but he proves much stronger and always injures Holmes; meanwhile, Watkins speaks reasonably to the suspect and he not only willing divulges his identity but is peacefully persuaded to turn himself in to the police. Just then, a woman arrives selling flowers. Holmes accuses her of selling them without a license and threatens to arrest her. The Shropshire Slasher moans ""Mother!"" Before Holmes has time to consider what has happened, the Shropshire Slasher grabs him by the neck and starts shaking him violently, causing all of Holmes' possessions to fall out of his pockets. The Shropshire Slasher and his mother then leave. Watkins asks a beat-up looking Holmes what school he learned to be a detective. Holmes answers: ""Elementary, my dear Watkins. Elementary""."
