23880976	/m/076tl03	The Chinese Stuntman	1982-07-15			"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}"	"{""/m/03h64"": ""Hong Kong"", ""/m/06f32"": ""Taiwan""}"	"{""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03k9fj"": ""Adventure""}"	Chang Wei , a stuntman, is called to the secret island owned by the mysterious Fu Chi . Here he competes in a martial arts tournament to investigate the suspicious surroundings.
24226493	/m/07kd63x	The Woman from Monte Carlo	1932-01-09		65	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama""}"	The story begins with Hannah, a young Jewish teen, as she is completing her senior year of high school. Her small neighborhood in Brooklyn is falling apart and SING! is one of the only traditions keeping the neighborhood alive. Newly arrived teacher, Miss Lombardo grew up in the neighborhood but returned to be their Sing Leader. One cold Christmas night, Miss Lombardo is leaving a neighborhood party when a young man hails her a cab, then attempts to mug her. In self defense, she bites his hand to release his grip and he screams in pain and terror, quickly making an exit. The cab driver jokes about not starting the meter yet. On the first day of school, Miss Lombardo runs into difficulty when her students are uninterested and misbehaved. One such student was named Dominic who gets scolded for bringing stolen watches to school grounds and putting his feet up on the desk. On the day of Sing Leader elections, Miss Lombardo recognizes Dominic as her mugger by the bandage on his hand and decides to blackmail him into being co-Sing Leader of the Senior class along with Hannah, who was rightfully elected. The school kids work hard to plan their Sing productions. Hannah and Dominic clash along the way as Hannah uses traditional Sing planning strategies while Dominic wants to introduce the flavor of the youth in the neighborhood. In order to put Dominic and Hannah on the same page, Miss Lombardo suggests that Hannah accompany Dominic to a local club. At first, the two are equally hesitant but Hannah agrees on the terms that it is not a date. However, by the end of the night, Hannah uses Dominic to make her ex boyfriend, Mickey, jealous, and due to this, Hannah and Dominic start seeing each other in a different light. Dominic accompanies Hannah on her walk home and the two share a romantic kiss. Once the two are finally uniting and getting along, the Dept. of Education informs the school that it will close its doors forever at the end of this semester and therefore, there will not be enough resources for them to complete this year's Sing. This fuels the kids to work even harder on their productions and the neighborhood comes together even more to help finance the show, despite the school authorities' ban. Ironically, just as things are starting to look up, Dominic reluctantly accompanies his brother on a robbery of Hannah's mother's diner, their sole source of income which already was at risk of failure due to the school's upcoming closure. A classmate saw Dominic standing outside the diner at the time of the crime and informed Hannah of what he saw. Devastated, Hannah confronts Dominic and he promises to get the money back for her. He then steals the money back from his brother and returns it to the diner, restoring Hannah's faith in him. The recent events had discouraged Dominic from fulfilling his co-Sing leader duties and he had been skipping out on rehearsals. In a moment of great need as the senior's main performer falls unconscious, Dominic steps in to save the show. He sheds his bad-boy demeanor and exceeds all expectations. The underclassmen and seniors perform to a record-high sold out audience. At the end of the show, Hannah makes a moving speech motivating the community to rejoice and always remember that despite compromising circumstances, they completed a successful Sing and proved their community's worth.
24226665	/m/07kfsb0	The Keyhole	1933		69	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	The story begins with Hannah, a young Jewish teen, as she is completing her senior year of high school. Her small neighborhood in Brooklyn is falling apart and SING! is one of the only traditions keeping the neighborhood alive. Newly arrived teacher, Miss Lombardo grew up in the neighborhood but returned to be their Sing Leader. One cold Christmas night, Miss Lombardo is leaving a neighborhood party when a young man hails her a cab, then attempts to mug her. In self defense, she bites his hand to release his grip and he screams in pain and terror, quickly making an exit. The cab driver jokes about not starting the meter yet. On the first day of school, Miss Lombardo runs into difficulty when her students are uninterested and misbehaved. One such student was named Dominic who gets scolded for bringing stolen watches to school grounds and putting his feet up on the desk. On the day of Sing Leader elections, Miss Lombardo recognizes Dominic as her mugger by the bandage on his hand and decides to blackmail him into being co-Sing Leader of the Senior class along with Hannah, who was rightfully elected. The school kids work hard to plan their Sing productions. Hannah and Dominic clash along the way as Hannah uses traditional Sing planning strategies while Dominic wants to introduce the flavor of the youth in the neighborhood. In order to put Dominic and Hannah on the same page, Miss Lombardo suggests that Hannah accompany Dominic to a local club. At first, the two are equally hesitant but Hannah agrees on the terms that it is not a date. However, by the end of the night, Hannah uses Dominic to make her ex boyfriend, Mickey, jealous, and due to this, Hannah and Dominic start seeing each other in a different light. Dominic accompanies Hannah on her walk home and the two share a romantic kiss. Once the two are finally uniting and getting along, the Dept. of Education informs the school that it will close its doors forever at the end of this semester and therefore, there will not be enough resources for them to complete this year's Sing. This fuels the kids to work even harder on their productions and the neighborhood comes together even more to help finance the show, despite the school authorities' ban. Ironically, just as things are starting to look up, Dominic reluctantly accompanies his brother on a robbery of Hannah's mother's diner, their sole source of income which already was at risk of failure due to the school's upcoming closure. A classmate saw Dominic standing outside the diner at the time of the crime and informed Hannah of what he saw. Devastated, Hannah confronts Dominic and he promises to get the money back for her. He then steals the money back from his brother and returns it to the diner, restoring Hannah's faith in him. The recent events had discouraged Dominic from fulfilling his co-Sing leader duties and he had been skipping out on rehearsals. In a moment of great need as the senior's main performer falls unconscious, Dominic steps in to save the show. He sheds his bad-boy demeanor and exceeds all expectations. The underclassmen and seniors perform to a record-high sold out audience. At the end of the show, Hannah makes a moving speech motivating the community to rejoice and always remember that despite compromising circumstances, they completed a successful Sing and proved their community's worth.
24226727	/m/07kjkyj	Private Detective 62	1933		66	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01g6gs"": ""Black-and-white""}"	The story begins with Hannah, a young Jewish teen, as she is completing her senior year of high school. Her small neighborhood in Brooklyn is falling apart and SING! is one of the only traditions keeping the neighborhood alive. Newly arrived teacher, Miss Lombardo grew up in the neighborhood but returned to be their Sing Leader. One cold Christmas night, Miss Lombardo is leaving a neighborhood party when a young man hails her a cab, then attempts to mug her. In self defense, she bites his hand to release his grip and he screams in pain and terror, quickly making an exit. The cab driver jokes about not starting the meter yet. On the first day of school, Miss Lombardo runs into difficulty when her students are uninterested and misbehaved. One such student was named Dominic who gets scolded for bringing stolen watches to school grounds and putting his feet up on the desk. On the day of Sing Leader elections, Miss Lombardo recognizes Dominic as her mugger by the bandage on his hand and decides to blackmail him into being co-Sing Leader of the Senior class along with Hannah, who was rightfully elected. The school kids work hard to plan their Sing productions. Hannah and Dominic clash along the way as Hannah uses traditional Sing planning strategies while Dominic wants to introduce the flavor of the youth in the neighborhood. In order to put Dominic and Hannah on the same page, Miss Lombardo suggests that Hannah accompany Dominic to a local club. At first, the two are equally hesitant but Hannah agrees on the terms that it is not a date. However, by the end of the night, Hannah uses Dominic to make her ex boyfriend, Mickey, jealous, and due to this, Hannah and Dominic start seeing each other in a different light. Dominic accompanies Hannah on her walk home and the two share a romantic kiss. Once the two are finally uniting and getting along, the Dept. of Education informs the school that it will close its doors forever at the end of this semester and therefore, there will not be enough resources for them to complete this year's Sing. This fuels the kids to work even harder on their productions and the neighborhood comes together even more to help finance the show, despite the school authorities' ban. Ironically, just as things are starting to look up, Dominic reluctantly accompanies his brother on a robbery of Hannah's mother's diner, their sole source of income which already was at risk of failure due to the school's upcoming closure. A classmate saw Dominic standing outside the diner at the time of the crime and informed Hannah of what he saw. Devastated, Hannah confronts Dominic and he promises to get the money back for her. He then steals the money back from his brother and returns it to the diner, restoring Hannah's faith in him. The recent events had discouraged Dominic from fulfilling his co-Sing leader duties and he had been skipping out on rehearsals. In a moment of great need as the senior's main performer falls unconscious, Dominic steps in to save the show. He sheds his bad-boy demeanor and exceeds all expectations. The underclassmen and seniors perform to a record-high sold out audience. At the end of the show, Hannah makes a moving speech motivating the community to rejoice and always remember that despite compromising circumstances, they completed a successful Sing and proved their community's worth.
24226797	/m/07k8mq4	The Key	1934		71	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	The story begins with Hannah, a young Jewish teen, as she is completing her senior year of high school. Her small neighborhood in Brooklyn is falling apart and SING! is one of the only traditions keeping the neighborhood alive. Newly arrived teacher, Miss Lombardo grew up in the neighborhood but returned to be their Sing Leader. One cold Christmas night, Miss Lombardo is leaving a neighborhood party when a young man hails her a cab, then attempts to mug her. In self defense, she bites his hand to release his grip and he screams in pain and terror, quickly making an exit. The cab driver jokes about not starting the meter yet. On the first day of school, Miss Lombardo runs into difficulty when her students are uninterested and misbehaved. One such student was named Dominic who gets scolded for bringing stolen watches to school grounds and putting his feet up on the desk. On the day of Sing Leader elections, Miss Lombardo recognizes Dominic as her mugger by the bandage on his hand and decides to blackmail him into being co-Sing Leader of the Senior class along with Hannah, who was rightfully elected. The school kids work hard to plan their Sing productions. Hannah and Dominic clash along the way as Hannah uses traditional Sing planning strategies while Dominic wants to introduce the flavor of the youth in the neighborhood. In order to put Dominic and Hannah on the same page, Miss Lombardo suggests that Hannah accompany Dominic to a local club. At first, the two are equally hesitant but Hannah agrees on the terms that it is not a date. However, by the end of the night, Hannah uses Dominic to make her ex boyfriend, Mickey, jealous, and due to this, Hannah and Dominic start seeing each other in a different light. Dominic accompanies Hannah on her walk home and the two share a romantic kiss. Once the two are finally uniting and getting along, the Dept. of Education informs the school that it will close its doors forever at the end of this semester and therefore, there will not be enough resources for them to complete this year's Sing. This fuels the kids to work even harder on their productions and the neighborhood comes together even more to help finance the show, despite the school authorities' ban. Ironically, just as things are starting to look up, Dominic reluctantly accompanies his brother on a robbery of Hannah's mother's diner, their sole source of income which already was at risk of failure due to the school's upcoming closure. A classmate saw Dominic standing outside the diner at the time of the crime and informed Hannah of what he saw. Devastated, Hannah confronts Dominic and he promises to get the money back for her. He then steals the money back from his brother and returns it to the diner, restoring Hannah's faith in him. The recent events had discouraged Dominic from fulfilling his co-Sing leader duties and he had been skipping out on rehearsals. In a moment of great need as the senior's main performer falls unconscious, Dominic steps in to save the show. He sheds his bad-boy demeanor and exceeds all expectations. The underclassmen and seniors perform to a record-high sold out audience. At the end of the show, Hannah makes a moving speech motivating the community to rejoice and always remember that despite compromising circumstances, they completed a successful Sing and proved their community's worth.
24226858	/m/07kcbt6	Little Big Shot	1935		78	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01g6gs"": ""Black-and-white""}"	Mortimer Thompson  and Steve Craig  are a pair of sidewalk confidence men working Broadway one step ahead of the police selling phony watches. Broke, they arrange to have dinner with Gibbs, an old friend, thinking he will help them with some money, but Gibbs and his daughter Gloria  don't have that much money too and think that Steve and Mortimer will help them with money too. At the time Gibbs is hiding from gangsters. After Steve, Mortimer, Gibbs and Gloria are finished with their dinner in the restaurant Gibbs gets shot outside by the gangsters who was chasing him. Steve and Mortimer hurry to leave the restaurant before they get hurt, but by mistake leave Gibbs daughter Gloria, Steve reminds Mortimer that they forgot about Gloria, but Mortimer doesn't care to go back and get Gloria, but Steve convinces him to. Gloria stay's with Steve and Mortimer for a night at their place and Gloria takes Mortimer's bed, so Mortimer has to sleep in the toilet. Later on they try to put Gloria in an orphanage, but Steve felt bad for Gloria because she was crying not to go there so he didn't give her to the orphanage. So Steve and Mortimer try to take care of Gloria with the help of Jean , a hat check girl at their hotel they live in. Steve and Mortimer find out that Gloria could sing and dance so they try to make money off of her talents on the street, Gloria also helps them sell their fake watches too, Gloria finds out and she doesn't like the idea, but Steve and Mortimer still do it. Steve goes into a crap game with a gangster, but the gangster refuses to pay Steve the money he gambled, Steve threatens to kill the gangster and later on the gangster is actually found dead and Steve is the suspect for a crime he didn't do. Jean puts Gloria in an orphanage because she thinks that Steve and Mortimer ain't responsible enough to take care of Gloria. Another gang kidnaps Gloria to force Steve out of hiding, Steve later on convinces the gangsters to release Gloria, and just about as they are trying to kill him, the police, tipped of by Mortimer and Jean, arrive at the hideout. His name cleared, Steve marries Jean and adopt Gloria, and also open a roadside cafe with Mortimer.
24226942	/m/07kfbf9	Mountain Justice	1937-04-24		83	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	Mortimer Thompson  and Steve Craig  are a pair of sidewalk confidence men working Broadway one step ahead of the police selling phony watches. Broke, they arrange to have dinner with Gibbs, an old friend, thinking he will help them with some money, but Gibbs and his daughter Gloria  don't have that much money too and think that Steve and Mortimer will help them with money too. At the time Gibbs is hiding from gangsters. After Steve, Mortimer, Gibbs and Gloria are finished with their dinner in the restaurant Gibbs gets shot outside by the gangsters who was chasing him. Steve and Mortimer hurry to leave the restaurant before they get hurt, but by mistake leave Gibbs daughter Gloria, Steve reminds Mortimer that they forgot about Gloria, but Mortimer doesn't care to go back and get Gloria, but Steve convinces him to. Gloria stay's with Steve and Mortimer for a night at their place and Gloria takes Mortimer's bed, so Mortimer has to sleep in the toilet. Later on they try to put Gloria in an orphanage, but Steve felt bad for Gloria because she was crying not to go there so he didn't give her to the orphanage. So Steve and Mortimer try to take care of Gloria with the help of Jean , a hat check girl at their hotel they live in. Steve and Mortimer find out that Gloria could sing and dance so they try to make money off of her talents on the street, Gloria also helps them sell their fake watches too, Gloria finds out and she doesn't like the idea, but Steve and Mortimer still do it. Steve goes into a crap game with a gangster, but the gangster refuses to pay Steve the money he gambled, Steve threatens to kill the gangster and later on the gangster is actually found dead and Steve is the suspect for a crime he didn't do. Jean puts Gloria in an orphanage because she thinks that Steve and Mortimer ain't responsible enough to take care of Gloria. Another gang kidnaps Gloria to force Steve out of hiding, Steve later on convinces the gangsters to release Gloria, and just about as they are trying to kill him, the police, tipped of by Mortimer and Jean, arrive at the hideout. His name cleared, Steve marries Jean and adopt Gloria, and also open a roadside cafe with Mortimer.
24227001	/m/07kds8y	The Perfect Specimen	1937-10-23		97	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/05p553"": ""Comedy film""}"	Mortimer Thompson  and Steve Craig  are a pair of sidewalk confidence men working Broadway one step ahead of the police selling phony watches. Broke, they arrange to have dinner with Gibbs, an old friend, thinking he will help them with some money, but Gibbs and his daughter Gloria  don't have that much money too and think that Steve and Mortimer will help them with money too. At the time Gibbs is hiding from gangsters. After Steve, Mortimer, Gibbs and Gloria are finished with their dinner in the restaurant Gibbs gets shot outside by the gangsters who was chasing him. Steve and Mortimer hurry to leave the restaurant before they get hurt, but by mistake leave Gibbs daughter Gloria, Steve reminds Mortimer that they forgot about Gloria, but Mortimer doesn't care to go back and get Gloria, but Steve convinces him to. Gloria stay's with Steve and Mortimer for a night at their place and Gloria takes Mortimer's bed, so Mortimer has to sleep in the toilet. Later on they try to put Gloria in an orphanage, but Steve felt bad for Gloria because she was crying not to go there so he didn't give her to the orphanage. So Steve and Mortimer try to take care of Gloria with the help of Jean , a hat check girl at their hotel they live in. Steve and Mortimer find out that Gloria could sing and dance so they try to make money off of her talents on the street, Gloria also helps them sell their fake watches too, Gloria finds out and she doesn't like the idea, but Steve and Mortimer still do it. Steve goes into a crap game with a gangster, but the gangster refuses to pay Steve the money he gambled, Steve threatens to kill the gangster and later on the gangster is actually found dead and Steve is the suspect for a crime he didn't do. Jean puts Gloria in an orphanage because she thinks that Steve and Mortimer ain't responsible enough to take care of Gloria. Another gang kidnaps Gloria to force Steve out of hiding, Steve later on convinces the gangsters to release Gloria, and just about as they are trying to kill him, the police, tipped of by Mortimer and Jean, arrive at the hideout. His name cleared, Steve marries Jean and adopt Gloria, and also open a roadside cafe with Mortimer.
24227137	/m/07k85yr	Four Wives	1939		110	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	Mortimer Thompson  and Steve Craig  are a pair of sidewalk confidence men working Broadway one step ahead of the police selling phony watches. Broke, they arrange to have dinner with Gibbs, an old friend, thinking he will help them with some money, but Gibbs and his daughter Gloria  don't have that much money too and think that Steve and Mortimer will help them with money too. At the time Gibbs is hiding from gangsters. After Steve, Mortimer, Gibbs and Gloria are finished with their dinner in the restaurant Gibbs gets shot outside by the gangsters who was chasing him. Steve and Mortimer hurry to leave the restaurant before they get hurt, but by mistake leave Gibbs daughter Gloria, Steve reminds Mortimer that they forgot about Gloria, but Mortimer doesn't care to go back and get Gloria, but Steve convinces him to. Gloria stay's with Steve and Mortimer for a night at their place and Gloria takes Mortimer's bed, so Mortimer has to sleep in the toilet. Later on they try to put Gloria in an orphanage, but Steve felt bad for Gloria because she was crying not to go there so he didn't give her to the orphanage. So Steve and Mortimer try to take care of Gloria with the help of Jean , a hat check girl at their hotel they live in. Steve and Mortimer find out that Gloria could sing and dance so they try to make money off of her talents on the street, Gloria also helps them sell their fake watches too, Gloria finds out and she doesn't like the idea, but Steve and Mortimer still do it. Steve goes into a crap game with a gangster, but the gangster refuses to pay Steve the money he gambled, Steve threatens to kill the gangster and later on the gangster is actually found dead and Steve is the suspect for a crime he didn't do. Jean puts Gloria in an orphanage because she thinks that Steve and Mortimer ain't responsible enough to take care of Gloria. Another gang kidnaps Gloria to force Steve out of hiding, Steve later on convinces the gangsters to release Gloria, and just about as they are trying to kill him, the police, tipped of by Mortimer and Jean, arrive at the hideout. His name cleared, Steve marries Jean and adopt Gloria, and also open a roadside cafe with Mortimer.
24227361	/m/07k95k9	The Scarlet Hour	1956		95	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3n01"": ""Crime Drama""}"	Mortimer Thompson  and Steve Craig  are a pair of sidewalk confidence men working Broadway one step ahead of the police selling phony watches. Broke, they arrange to have dinner with Gibbs, an old friend, thinking he will help them with some money, but Gibbs and his daughter Gloria  don't have that much money too and think that Steve and Mortimer will help them with money too. At the time Gibbs is hiding from gangsters. After Steve, Mortimer, Gibbs and Gloria are finished with their dinner in the restaurant Gibbs gets shot outside by the gangsters who was chasing him. Steve and Mortimer hurry to leave the restaurant before they get hurt, but by mistake leave Gibbs daughter Gloria, Steve reminds Mortimer that they forgot about Gloria, but Mortimer doesn't care to go back and get Gloria, but Steve convinces him to. Gloria stay's with Steve and Mortimer for a night at their place and Gloria takes Mortimer's bed, so Mortimer has to sleep in the toilet. Later on they try to put Gloria in an orphanage, but Steve felt bad for Gloria because she was crying not to go there so he didn't give her to the orphanage. So Steve and Mortimer try to take care of Gloria with the help of Jean , a hat check girl at their hotel they live in. Steve and Mortimer find out that Gloria could sing and dance so they try to make money off of her talents on the street, Gloria also helps them sell their fake watches too, Gloria finds out and she doesn't like the idea, but Steve and Mortimer still do it. Steve goes into a crap game with a gangster, but the gangster refuses to pay Steve the money he gambled, Steve threatens to kill the gangster and later on the gangster is actually found dead and Steve is the suspect for a crime he didn't do. Jean puts Gloria in an orphanage because she thinks that Steve and Mortimer ain't responsible enough to take care of Gloria. Another gang kidnaps Gloria to force Steve out of hiding, Steve later on convinces the gangsters to release Gloria, and just about as they are trying to kill him, the police, tipped of by Mortimer and Jean, arrive at the hideout. His name cleared, Steve marries Jean and adopt Gloria, and also open a roadside cafe with Mortimer.
24227403	/m/07kj54p	The Best Things in Life Are Free	1956	2700000	104	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/04t36"": ""Musical"", ""/m/0hj3mws"": ""Biopic [feature]""}"	Mortimer Thompson  and Steve Craig  are a pair of sidewalk confidence men working Broadway one step ahead of the police selling phony watches. Broke, they arrange to have dinner with Gibbs, an old friend, thinking he will help them with some money, but Gibbs and his daughter Gloria  don't have that much money too and think that Steve and Mortimer will help them with money too. At the time Gibbs is hiding from gangsters. After Steve, Mortimer, Gibbs and Gloria are finished with their dinner in the restaurant Gibbs gets shot outside by the gangsters who was chasing him. Steve and Mortimer hurry to leave the restaurant before they get hurt, but by mistake leave Gibbs daughter Gloria, Steve reminds Mortimer that they forgot about Gloria, but Mortimer doesn't care to go back and get Gloria, but Steve convinces him to. Gloria stay's with Steve and Mortimer for a night at their place and Gloria takes Mortimer's bed, so Mortimer has to sleep in the toilet. Later on they try to put Gloria in an orphanage, but Steve felt bad for Gloria because she was crying not to go there so he didn't give her to the orphanage. So Steve and Mortimer try to take care of Gloria with the help of Jean , a hat check girl at their hotel they live in. Steve and Mortimer find out that Gloria could sing and dance so they try to make money off of her talents on the street, Gloria also helps them sell their fake watches too, Gloria finds out and she doesn't like the idea, but Steve and Mortimer still do it. Steve goes into a crap game with a gangster, but the gangster refuses to pay Steve the money he gambled, Steve threatens to kill the gangster and later on the gangster is actually found dead and Steve is the suspect for a crime he didn't do. Jean puts Gloria in an orphanage because she thinks that Steve and Mortimer ain't responsible enough to take care of Gloria. Another gang kidnaps Gloria to force Steve out of hiding, Steve later on convinces the gangsters to release Gloria, and just about as they are trying to kill him, the police, tipped of by Mortimer and Jean, arrive at the hideout. His name cleared, Steve marries Jean and adopt Gloria, and also open a roadside cafe with Mortimer.
24227461	/m/07kjf9n	The Hangman	1959-03-05		87	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0hfjk"": ""Western"", ""/m/01g6gs"": ""Black-and-white""}"	"Marshal Mac Bovard, known as the Hangman for his success at seeing guilty men die for their crimes, rounds up three of four outlaws suspected in a robbery that resulted in the murder of his brother. Two are hanged. The third is needed to identify John Butterfield, whose face Mac has never seen. Butterfield's former girlfriend, Selah Jennison, works at Fort Kenton doing laundry. She refuses to help Mac, even when he offers a $500 reward. Butterfield had been there for her after the death of her husband, so she remains loyal to him. A freight driver, Johnny Bishop, could be the man Mac is looking for, but kindly sheriff Buck Weston warns him that Bishop's one of the most well-liked men in town. Selah comes to warn the married and respectable Bishop, who swears that he merely watched the outlaws' horses, not knowing they were pulling a holdup. After he persuades Bishop to surrender, Selah mocks him, calling him ""hangman"" and claiming he's not interested in the truth. Mac, though, wants to quit being a lawman and go west to be a lawyer instead. Bishop breaks out of jail, but Mac lets him go. Buck wants to marry Selah, but she's beholden now to Mac."
24227544	/m/07khbq4	Bright Lights	1935		83	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01g6gs"": ""Black-and-white""}"	"Marshal Mac Bovard, known as the Hangman for his success at seeing guilty men die for their crimes, rounds up three of four outlaws suspected in a robbery that resulted in the murder of his brother. Two are hanged. The third is needed to identify John Butterfield, whose face Mac has never seen. Butterfield's former girlfriend, Selah Jennison, works at Fort Kenton doing laundry. She refuses to help Mac, even when he offers a $500 reward. Butterfield had been there for her after the death of her husband, so she remains loyal to him. A freight driver, Johnny Bishop, could be the man Mac is looking for, but kindly sheriff Buck Weston warns him that Bishop's one of the most well-liked men in town. Selah comes to warn the married and respectable Bishop, who swears that he merely watched the outlaws' horses, not knowing they were pulling a holdup. After he persuades Bishop to surrender, Selah mocks him, calling him ""hangman"" and claiming he's not interested in the truth. Mac, though, wants to quit being a lawman and go west to be a lawyer instead. Bishop breaks out of jail, but Mac lets him go. Buck wants to marry Selah, but she's beholden now to Mac."
24228496	/m/05mzr0d	SpongeBob's Truth or Square	2009-11		51	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	" Alarm clocks ring everywhere throughout SpongeBob's house and even in Squidward's house. SpongeBob's foghorn alarm spits out some more, and SpongeBob wakes up and stops them. SpongeBob remembers that, on this day, the Krusty Krab celebrates its ""eleventy seventh"" anniversary. He remembers his first visit to the Krusty Krab and tells Gary about it: Years ago, when SpongeBob's mother was still pregnant with him, she and SpongeBob's father went to the Krusty Krab to eat there. His mother asked him what he wanted , and he asked for a Krabby Patty. They were so good, SpongeBob took off his umbilical cord and sucked on it. When he finishes his flashback, SpongeBob showers, goes through the wringer, puts on his clothes and drinks a can of socks . He then puts on his shoes and goes over to the mirror, opens the door on it and looks through a collection of his faces. He takes off the one he already has on, and then replaces it with his ""eager face"". SpongeBob then leaves to go to the Krusty Krab, but as soon as he exits his house, he bumps into the back of an unbelievably long line of customers waiting to get to the restaurant as well. SpongeBob jumps on top of every second person in the line, then eventually reaches the Krusty Krab front door and squirms underneath it. Mr. Krabs tells SpongeBob and Squidward that this is a perfect opportunity for his former best friend  Plankton to steal the Krabby Patty formula . Mr. Krabs has hired Patrick as a security guard, so that he does not have to pay for a real one. SpongeBob spectacularly decorates the Krusty Krab with ketchup, mustard and pink toilet paper. He then turns the Krabby Patties into balloons with an air pump, but then mentions that has one last decoration. Patrick, Squidward and Mr. Krabs follow SpongeBob into the freezer where he shows them a giant Krabby Patty ice sculpture which he made himself. However, in attempt to take the ice sculpture outside, they accidentally knock SpongeBob out the open freezer door; he then rebounds off the kitchen door and back into the freezer. The impact shuts the door and it locks, trapping all four friends inside. While finding their way through air shafts, they look back at some memorable moments in their lives, including the first Krabby Patty commercial in which Krabs, baby SpongeBob and his parents played , the time Mr. Krabs first conveyed the Krabby Patty formula to SpongeBob while they travelled around the world, the day SpongeBob moved to Bikini Bottom , and also a time when SpongeBob and Sandy got married - which turned out to be a play without the priest knowing. . To get out of the air shaft, SpongeBob gathers Squidward, Patrick, and Mr. Krabs to bust out the shaft, but it takes a few tries, On his last try, he says to himself, OK, this is the one! Feel very good about this! OK, steady..., and he finally makes it out, only to find that all the customers have left after waiting for so long without getting any food. However, SpongeBob summons them all back as he sings a song in honour of the Krusty Krab, called ""Oh, Krusty Krab"" . Meanwhile, Plankton finally finds the perfect opportunity to steal the Krabby Patty secret formula. He fails, having Mr. Krabs to launch him, but Plankton tells Krabs that he cannot take any more launches, having been launched countless times by Krabs in the past. So, Krabs instead inflates Plankton into a balloon and floats him up into the sky. The eleventy seventh anniversary celebration then goes ahead.{{cite web}}<ref name Nickelodeon's SpongeBob SquarePants 'Truth or Square' Grabs 7.7 Million Total Viewers, Ranks as Number-One Entertainment Show on Basic Cable for Week | publisher  10 November 2009 | url 1353806 | accessdate Secondary plot During the show, Patchy the Pirate continuously keeps trying to get a cast for a show to celebrate the 10th year anniversary of SpongeBob, he calls Rosario Dawson, but she hangs up on him because of his breath from eating shrimp cocktails. He calls LeBron James, but he has a game & hangs up. The next person he calls in Tina Fey . Patchy then calls Will Ferrell, but Patchy hangs up because Ferrell is having his own 10 year anniversary of SpongeBob & the last person Patchy calls is Craig Ferguson & Patchy learns that Robin Williams will appear on his show & tricks Williams into getting into the Green Room, only to act so suspicious, Williams leaves the studio. When Patchy finally does get a cast, he gets Sir Quentin & his sidekick, Mr. Tinder & musical guest, Pink. He intends to bring out SpongeBob as guest of honor for the show after singing the opening to the wrong camera , but when he doesn't appear, Patchy gets agitated & decides to sail off to Bikini Bottom. Along the way (a spoof of [[Pinocchio , he gets swallowed by a whale. Figuring that it's the end, he plays outtakes & gags from SpongeBob, such as the original cartoon & the other opening titles, but the camera short-circuits & causes smoke, making the whale sneeze & Patchy crashes in the Green Room where all of the cast sat. Patchy hallucinates himself meeting SpongeBob & faints upon seeing a plush SpongeBob on an actor's head."
